민원신청건명,제품명,접수번호,민원접수일자,부서접수일자,회사명,담당자,부서처리일자,처리기한,분리된민원사무명,서류배정 참고사항,DMF번호,심사자 확인,파일명
의약품품목변경신고-판텍큐플러스연질캡슐,판텍큐플러스연질캡슐,20250005604,2025-01-20,동아제약(주),2신혜지,2025-05-27,2025-06-03,"대전청, 원료-완제의약품 연계심사, 일반의약품 DMF 검토 ",20050831-32-C-126-07(D)(최초),20250203_민원배정.xlsx
의약품품목변경신고-판텍큐코프플러스연질캡슐,판텍큐코프플러스연질캡슐,20250005678,2025-01-20,동아제약(주),2신혜지,2025-05-27,2025-06-03,"대전청, 원료-완제의약품 연계심사, 일반의약품 DMF 검토 ",20050831-32-C-126-07(D)(최초),20250203_민원배정.xlsx
의약품품목변경신고-판텍큐노즈플러스연질캡슐,판텍큐노즈플러스연질캡슐,20250005664,2025-01-20,동아제약(주),2신혜지,2025-05-23,2025-06-03,"대전청, 원료-완제의약품 연계심사, 일반의약품 DMF 검토 ",20050831-32-C-126-07(D)(최초),20250203_민원배정.xlsx
의약품품목변경신고-휴온스시메티딘정200밀리그램(수출명:TAGAMENTTab.200밀리그램),휴온스시메티딘정200밀리그램(수출명:TAGAMENTTab.200밀리그램),20250015362,2025-01-21,(주)휴온스,2박은주,2025-05-23,2025-06-04,"대전청, 제조방법 CTD 전환, 원료-완제의약품 연계심사 등",20200424-27-B-434-09(변경),20250203_민원배정.xlsx
의약품품목변경신고-생동성-안정성-GMP(완제)-네오탁스주(파클리탁셀),네오탁스주(파클리탁셀),20250014306,2025-01-21,제이더블유중외제약(주),2조혜주,2025-05-22,2025-06-04,"대전청, 품질(제조방법 CTD 전환), 안정성, 완제-원료의약품 연계심사 등",20130614-68-A-278-15(변경),20250203_민원배정.xlsx
의약품품목변경신고-원플루주(플루코나졸),원플루주(플루코나졸),20250016895,2025-01-23,제이더블유중외제약(주),2김철용,2025-03-13,2025-03-26,"대전청, 품질(제조방법 CTD 변경), 신청양식 첨부",,20250203_민원배정.xlsx
의약품품목변경신고-비비에스주사(푸르설티아민염산염)(앰플),비비에스주사(푸르설티아민염산염)(앰플),20250016672,2025-01-23,(주)휴온스,2황수정,2025-03-13,2025-03-26,"대전청, 제조방법 CTD 전환 등",,20250203_민원배정.xlsx
의약품품목변경신고-도나펜연질캡슐,도나펜연질캡슐,20250008932,2025-01-16,(주)서흥,2최윤겸,2025-05-26,2025-05-30,"대전청, 원료-완제의약품 연계심사, 일반의약품 DMF 검토 ",20190423-209-J-340(변경),20250203_민원배정.xlsx
의약품품목변경신고-도나펜알파연질캡슐,도나펜알파연질캡슐,20250008948,2025-01-16,(주)서흥,2최윤겸,2025-05-22,2025-05-30,"대전청, 원료-완제의약품 연계심사, 일반의약품 DMF 검토 ",20190423-209-J-340(변경),20250203_민원배정.xlsx
의약품품목변경허가-다포시정10밀리그램(다파글리플로진프로판디올수화물),다포시정10밀리그램(다파글리플로진프로판디올수화물),20250006517,2025-01-20,(주)바이넥스,2김지혜,2025-05-22,2025-06-03,"부산청, 제조방법 CTD 전환, 원료-완제의약품 연계심사, 연계심사 비대상품목으로 공문 정정 예정",,20250203_민원배정.xlsx
"의약품품목변경허가-파타딘큐디점안액(올로파타딘염산염)(1회용),파타딘큐디점안액(올로파타딘염산염)","파타딘큐디점안액(올로파타딘염산염)(1회용),파타딘큐디점안액(올로파타딘염산염)",20240237438,2025-01-02,유니메드제약(주),2김재형,2025-03-13,2025-03-19,"대전청, 품질(제조방법 CTD 전환 등)",,20250203_민원배정.xlsx
의약품품목변경허가-푸로칸캡슐(플루코나졸),푸로칸캡슐(플루코나졸),20240197776,2024-11-19,화일약품(주),3권선미,2025-03-11,2025-03-27,"경인청, 품질(위탁사의 제조방법 CTD 변경), 수탁사와 공캡슐 상이",,20250203_민원배정.xlsx
의약품품목변경허가-리레카캡슐75mg(프레가발린),리레카캡슐75mg(프레가발린),20250014050,2025-01-21,한국휴텍스제약(주),3김세진,2025-05-23,2025-06-04,"경인청, 품질심사자료(제조방법, DMF), 신청양식 첨부",510-8-ND(변경),20250203_민원배정.xlsx
의약품품목변경허가-리레카캡슐25mg(프레가발린),리레카캡슐25mg(프레가발린),20250014028,2025-01-21,한국휴텍스제약(주),3김세진,2025-05-23,2025-06-04,"경인청, 품질심사자료(제조방법, DMF), 신청양식 첨부",510-8-ND(변경),20250203_민원배정.xlsx
의약품품목변경허가-리레카캡슐50mg(프레가발린),리레카캡슐50mg(프레가발린),20250014045,2025-01-21,한국휴텍스제약(주),3김세진,2025-05-23,2025-06-04,"경인청, 품질심사자료(제조방법, DMF), 신청양식 첨부",510-8-ND(변경),20250203_민원배정.xlsx
의약품품목변경허가-동등성-레티움정(도베실산칼슘수화물),레티움정(도베실산칼슘수화물),20250014284,2025-01-23,국제약품(주),3신제용,2025-03-13,2025-04-09,"경인청, 품질심사자료(제조방법(CTD))",,20250203_민원배정.xlsx
의약품품목변경신고-기시-한미클래리정500밀리그램(클래리트로마이신),한미클래리정500밀리그램(클래리트로마이신),20250018200,2025-01-24,한미약품(주),김지근,2025-03-14,2025-03-27,"경인청, 기준 및 시험방법, NDMA 기준 설정",,20250203_민원배정.xlsx
"의약품품목변경허가-기시-올메자이드정20/12.5mg(올메사르탄메독소밀,히드로클로로티아지드)","올메자이드정20/12.5mg(올메사르탄메독소밀,히드로클로로티아지드)",20250008570,2025-01-24,(주)휴온스,박나은,2025-03-14,2025-04-10,"대전청, 기준 및 시험방법, 유연물질 시험방법 변경",,20250203_민원배정.xlsx
의약품품목변경허가-리피딜슈프라정(페노피브레이트),리피딜슈프라정(페노피브레이트),20250013644,2025-01-21,한국애보트(유),,2025-04-15,2025-06-04,"허총, 원료-완제  연계심사  등, CTD 검토에 대한 협의사항 없으므로, 확인 필요함, 최초품목으로 확인되어 협의부서 확인 요청함 ",20210420-209-J-946(최초),20250203_민원배정.xlsx
의약품품목변경신고-안정성-히알유니점안액0.3%(히알루론산나트륨)(1회용),히알유니점안액0.3%(히알루론산나트륨)(1회용),20250014075,2025-01-21,(주)태준제약,김지근,2025-02-24,2025-03-10,"경인청, 안정성 시험자료, 사용기간 연장(18->30개월)",20250203_민원배정.xlsx
의약품품목변경허가-안정성-오테리아정(아프레밀라스트),오테리아정(아프레밀라스트),20240230364,2025-01-23,동아에스티(주),박나은,2025-02-28,2025-03-26,"허총, 안정성  등, 사용기간 연장(24->36개월)",20250203_민원배정.xlsx
의약품품목변경허가-안정성-칼세파라정25mg(시나칼세트염산염),칼세파라정25mg(시나칼세트염산염),20250018127,2025-01-24,(주)휴온스,김지근,2025-02-27,2025-03-27,"대전청, 의약품 안정성시험결과, 사용기간 축소(36->16개월), 불순물 조치계획에 따른 사용기간 단축",20250203_민원배정.xlsx
의약품품목변경허가-안정성-타바스타정2밀리그램(피타바스타틴칼슘),타바스타정2밀리그램(피타바스타틴칼슘),20250014838,2025-01-21,(주)팜젠사이언스,박나은,2025-02-26,2025-03-24,"경인청, 품질심사자료(안정성시험), 사용기간 연장(24개월 -> 36개월)",20250203_민원배정.xlsx
의약품품목허가-안유-기시-실크론크림,실크론크림,20250019373,2025-01-31,동광제약(주),2김철용,2025-04-09,2025-05-13,"경인청, 품질(원료약품 및 그 분량, 기준 및 시험방법, 유전독성 및 금속불순물, 안정성 시험자료, 제조방법 CTD)",,20250207_민원배정.xlsx
"의약품품목허가-안유-기시-통지의약품-엠포진듀오서방정25/1000밀리그램(엠파글리플로진,메트포르민)","엠포진듀오서방정25/1000밀리그램(엠파글리플로진,메트포르민)",20250018351,2025-02-06,삼진제약(주),2황수정,2025-04-24,2025-06-17,"허총, 품질(제조방법-CTD),  원료-완제연계심사,  안정성,  기준및시험방법  등",20050831-37-C-40-08(변경)(첨품 검토 중),20250207_민원배정.xlsx
의약품품목허가-안유-기시-GMP(완제)-이뮤신주1.6밀리그램(싸이모신알파1),이뮤신주1.6밀리그램(싸이모신알파1),20250016449,2025-01-31,한국코러스(주),2최윤겸,2025-03-18,2025-06-11,"서울청, 품질(제조방법(CTD), 원료 별규, 기준  및 시험방법, 유전독성 및 금속불순물), 안정성, 동등성, 약동 협의필요",,20250207_민원배정.xlsx
임상시험계획승인-생동성시험-쎄클래신건조시럽250mg/5mL(클래리트로마이신),쎄클래신건조시럽250mg/5mL(클래리트로마이신),20250013455,2025-02-03,진양제약(주),신제용,2025-02-14,2025-03-17,"약동, 임상시험용의약품 관련 제조 및 품질에 관련 자료의 타당성",,20250207_민원배정.xlsx
의약품품목변경신고-기시-생동성-안정성-히알원점안액0.15%(히알루론산나트륨)(1회용),히알원점안액0.15%(히알루론산나트륨)(1회용),20250009814,2025-01-21,하나제약(주),김세진,2025-03-20,2025-04-14,"경인청, 품질(유전독성 및 금속불순물, 안정성 시험자료), 아이브이에프엠주 대신 배정",,20250207_민원배정.xlsx
의약품품목변경허가-동등성-미라벡서방정50밀리그램(미라베그론),미라벡서방정50밀리그램(미라베그론),20250014987,2025-02-06,한미약품(주),3신혜지,2025-03-20,2025-04-17,"허총, 제조방법  CTD,  원료-완제  연계심사  등, 신청양식 첨부 ",,20250207_민원배정.xlsx
의약품품목변경허가-크레로우정20밀리그램(로수바스타틴칼슘),크레로우정20밀리그램(로수바스타틴칼슘),20250005300,2025-01-15,(주)다산제약,노희정,2025-03-17,2025-04-01,"대전청, 제조방법  CTD  전환  등, 5mg 심사 진행 중으로 동일 심사자 배정 : 노희정선생님",,20250207_민원배정.xlsx
의약품품목변경허가-크레로우정10밀리그램(로수바스타틴칼슘),크레로우정10밀리그램(로수바스타틴칼슘),20250005506,2025-01-15,(주)다산제약,노희정,2025-03-17,2025-04-01,"대전청, 제조방법  CTD  전환  등, 5mg 심사 진행 중으로 동일 심사자 배정 : 노희정선생님",,20250207_민원배정.xlsx
의약품품목변경허가-동등성-안플업서방정300밀리그램(사르포그렐레이트염산염),안플업서방정300밀리그램(사르포그렐레이트염산염),20250020199,2025-01-31,신일제약(주),3박은주,2025-03-19,2025-04-11,"허총, 제조방법CTD  등, 신청양식 첨부",,20250207_민원배정.xlsx
"의약품품목변경허가-명도파정25/100밀리그램(벤세라지드, 레보도파)","명도파정25/100밀리그램(벤세라지드, 레보도파)",20250021668,2025-02-04,명인제약(주),3조혜주,2025-03-19,2025-04-15,"경인청, 품질(제조방법  CTD  변경), 신청양식 첨부",,20250207_민원배정.xlsx
"의약품품목변경허가-다파글엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)","다파글엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)",20250020178,2025-01-31,(주)메디카코리아,3김철용,2025-04-21,2025-06-11,"허총, 품질(제조방법-CTD),  원료-완제연계심사 등",수163-27-ND(최초),20250207_민원배정.xlsx
의약품품목변경신고-대웅세파록실캡슐(세파드록실수화물),대웅세파록실캡슐(세파드록실수화물),20250020846,2025-02-04,대웅바이오(주),3황수정,2025-05-30,2025-06-13,"경인청, 품질자료(제조방법 CTD전환, 원료-완제의약품 연계심사)",20050831-19-A-15-05(변경),20250207_민원배정.xlsx
의약품품목변경허가-동등성-환인설트랄린정100밀리그램(설트랄린염산염),환인설트랄린정100밀리그램(설트랄린염산염),20250009929,2025-01-31,환인제약(주),3최윤겸,2025-03-19,2025-04-11,"경인청, 품질(원료약품 및 그 분량, 제조방법 CTD 전환)",,20250207_민원배정.xlsx
의약품품목변경허가-동등성-환인설트랄린정25밀리그램(설트랄린염산염),환인설트랄린정25밀리그램(설트랄린염산염),20250001254,2025-01-31,환인제약(주),3최윤겸,2025-03-19,2025-04-11,"경인청, 품질(원료약품 및 그 분량, 제조방법 CTD 전환)",,20250207_민원배정.xlsx
의약품품목변경허가-동등성-환인설트랄린정50밀리그램(설트랄린염산염),환인설트랄린정50밀리그램(설트랄린염산염),20250009927,2025-01-31,환인제약(주),3최윤겸,2025-03-19,2025-04-11,"경인청, 품질(원료약품 및 그 분량, 제조방법 CTD 전환)",,20250207_민원배정.xlsx
의약품품목변경허가-동등성-환인아토목세틴캡슐40밀리그램(아토목세틴염산염),환인아토목세틴캡슐40밀리그램(아토목세틴염산염),20250017593,2025-02-04,환인제약(주),3김지혜,2025-04-23,2025-06-13,"허총, 제조방법  CTD,  연계심사  등",수3838-3-ND(변경),20250207_민원배정.xlsx
의약품품목변경허가-뉴로고린정30밀리그램(니세르골린),뉴로고린정30밀리그램(니세르골린),20250016087,2025-01-24,고려제약(주),3김재형,2025-05-30,2025-06-10,"경인청, 품질(주성분 별규, 제조방법 CTD 변경, 원료-완제 연계심사), 신청양식 첨부",20210711-209-J-1029(변경),20250207_민원배정.xlsx
의약품품목변경허가-팔제론주(팔로노세트론염산염),팔제론주(팔로노세트론염산염),20250020392,2025-02-03,(주)삼양홀딩스,신제용,2025-05-30,2025-06-12,"대전청, 품질(별규), 완제-원료의약품 연계심사 등, 별규 팔라듐시험법 변경",수1510-3-ND(변경),20250207_민원배정.xlsx
의약품품목변경허가-기시-에피러쉬외용액(에피나코나졸),에피러쉬외용액(에피나코나졸),20250021597,2025-02-04,(주)휴온스,김지근,2025-03-19,2025-04-15,"대전청, 기준 및 시험방법, 단위환산 변경",,20250207_민원배정.xlsx
"의약품품목변경허가-기시-파라딘0.2%점안액(올로파타딘염산염), 파라딘0.2%점안액(올로파타딘염산염)(1회용)","파라딘0.2%점안액(올로파타딘염산염), 파라딘0.2%점안액(올로파타딘염산염)(1회용)",20250016752,2025-02-04,대우제약(주),박나은,2025-03-18,2025-04-15,"부산청, 기준 및 시험방법, 공정서 -> 별규",,20250207_민원배정.xlsx
의약품품목변경신고-기시-보인에이.씨.디.에이액,보인에이.씨.디.에이액,20250021851,2025-02-04,제이더블유생명과학(주),김지근,2025-03-19,2025-04-01,"대전청, 기준 및 시험방법(별규 포함), 확인시험을 함량시험법 고려하여 변경",,20250207_민원배정.xlsx
의약품품목변경허가-기시-테바라모트리진츄어블정100밀리그램,테바라모트리진츄어블정100밀리그램,20250021942,2025-02-05,(주)한독테바,박나은,2025-03-20,2025-04-16,"서울청, 기준  및  시험방법(원료(라모트리진) 별규 포함), 기시 및 별규 중 오기정정",,20250207_민원배정.xlsx
"의약품품목변경신고-GMP(완제)-생동성-안정성-유니알디스포점안액0.15%(히알루론산나트륨)(1회용), 유니알디스포점안액0.15%(히알루론산나트륨)","유니알디스포점안액0.15%(히알루론산나트륨)(1회용), 유니알디스포점안액0.15%(히알루론산나트륨)",20240233498,2025-02-05,유니메드제약(주),김철용,2025-03-21,2025-06-16,"대전청, 품질(제조방법 CTD 전환 등), 안정성, 0.18% 품목 검토중으로 동일 심사자 배정 : 김철용선생님",,20250207_민원배정.xlsx
의약품품목변경신고-스락신정25밀리그램(오르페나드린염산염),스락신정25밀리그램(오르페나드린염산염),20250012530,2025-02-04,(주)유영제약,,2025-03-19,2025-04-01,"대전청, 품질(제조방법 CTD 전환 등), 대조약 및 허가 최초품목으로 검색되어 우리과 협의대상품목 여부 문의 중",,20250207_민원배정.xlsx
의약품품목변경허가-안정성-다파엠듀오서방정5/500밀리그램,다파엠듀오서방정5/500밀리그램,20250019038,2025-02-04,(주)에이프로젠바이오로직스,김지근,2025-03-07,2025-04-01,"허총, 안정성  등, 사용기간 연장(24->36개월) ",20250207_민원배정.xlsx
"마약류(수입,수출,제조)제조품목변경허가-수입.제조-안정성-삼응모르핀황산염수화물(원료)(수입)",삼응모르핀황산염수화물(원료)(수입),20250017907,2025-02-05,삼응산업(주),박나은,2025-03-10,2025-05-09,"마정, 안정성시험자료, 사용기간 연장(48->60개월)",20250207_민원배정.xlsx
"마약류(수입,수출,제조)제조품목변경허가-수입.제조-안정성-삼응코데인인산염수화물(원료)(수입)",삼응코데인인산염수화물(원료)(수입),20240215021,2025-02-05,삼응산업(주),박나은,2025-03-10,2025-05-09,"마정, 안정성시험자료, 사용기간 연장(48->60개월)",20250207_민원배정.xlsx
의약품품목변경신고-동등성-안정성-아이브이에프엠주75아이유(메노트로핀)(수출명:엘지아이브이에프엠주),아이브이에프엠주75아이유(메노트로핀)(수출명:엘지아이브이에프엠주),20240227559,2024-12-16,(주)엘지화학,김지근,2025-03-18,2025-04-15,"광주청, 안정성 자료 ",20250207_민원배정.xlsx
의약품품목변경신고-동등성-안정성-아이브이에프엠주150아이유(메노트로핀),아이브이에프엠주150아이유(메노트로핀),20240216769,2024-12-16,(주)엘지화학,김지근,2025-03-18,2025-04-15,"광주청, 안정성 자료 ",20250207_민원배정.xlsx
의약품등의사전검토-기시에관한자료-의약품-기허가의약품등-바이엘아스피린정500밀리그람,바이엘아스피린정500밀리그람,20250025306,2025-02-10,바이엘코리아(주),김지근,2025-04-14,2025-04-14,"사전검토 기시 변경, 일반의약품 함량시험 방법 정정(표준액 농도)",20250211_민원배정.xlsx
의약품품목허가-안유-기시-엘다라필정20밀리그램(타다라필),엘다라필정20밀리그램(타다라필),20250018997,2025-02-05,에이치엘비제약(주),신제용,2025-03-21,2025-05-16,"서울청, 품질(금속불순물  및  유전독성)",20250211_민원배정.xlsx
의약품품목허가-안유-기시-엘다라필정5밀리그램(타다라필),엘다라필정5밀리그램(타다라필),20250017769,2025-02-05,에이치엘비제약(주),신제용,2025-03-21,2025-05-16,"서울청, 품질(금속불순물  및  유전독성)",20250211_민원배정.xlsx
의약품품목변경허가-테바라모트리진츄어블정25밀리그램,테바라모트리진츄어블정25밀리그램,20250021940,2025-02-05,(주)한독테바,박나은,2025-03-07,2025-04-02,"서울청,  원료(라모트리진)의  별첨규격, 오기정정, 100밀리그램 제제 : 박나은선생님 검토 중으로 동일 심사자 배정 ",,20250211_민원배정.xlsx
의약품품목변경신고-트롤주(트라마돌염산염),트롤주(트라마돌염산염),20250019960,2025-02-03,대한약품공업(주),3박민서,2025-03-21,2025-03-31,"경인청, 품질심사자료(제조방법(CTD)), DMF 미협의 민원이나, 검토대상으로 확인되어 문의 중(20130313-161-I-188-06 변경등록사항 검토 필요) ",,20250211_민원배정.xlsx
의약품품목변경허가-동등성-에어클란정(아세클로페낙),에어클란정(아세클로페낙),20250023558,2025-02-06,한국휴텍스제약(주),3정영은,2025-06-04,2025-06-17,"경인청, 품질(제조방법, 원료-완제의약품 연계심사)",20160405-31-C-353-21(변경),20250211_민원배정.xlsx
의약품품목변경허가-안유-기시-프가틴캡슐75밀리그램(프레가발린),프가틴캡슐75밀리그램(프레가발린),20250014230,2025-01-23,하나제약(주),1정수양,2025-03-24,2025-04-30,"경인청, 품질(유전독성 및 금속불순물), 위수탁계약서 첨부",,20250211_민원배정.xlsx
의약품품목변경허가-안유-기시-도네셉트정10밀리그램(도네페질염산염수화물),도네셉트정10밀리그램(도네페질염산염수화물),20250010915,2025-02-04,(주)에이프로젠바이오로직스,1이주연,2025-03-21,2025-05-08,"경인청, 품질심사자료(유전독성  및  금속불순물), 위수탁계약서 첨부",,20250211_민원배정.xlsx
의약품품목변경허가-안유-기시-도네셉트정5밀리그램(도네페질염산염수화물),도네셉트정5밀리그램(도네페질염산염수화물),20250010723,2025-02-04,(주)에이프로젠바이오로직스,1이주연,2025-03-21,2025-05-08,"경인청, 품질심사자료(유전독성  및  금속불순물), 위수탁계약서 첨부",,20250211_민원배정.xlsx
의약품품목변경신고-기시-뉴토인정(도네페질염산염수화물),뉴토인정(도네페질염산염수화물),20250024299,2025-02-07,삼진제약(주),김지근,2025-03-25,2025-04-04,"경인청, 기준 및 시험방법(별첨규격 포함)",,20250211_민원배정.xlsx
의약품품목변경허가-픽토민정,픽토민정,20250018275,2025-01-31,경동제약(주),박나은,2025-03-10,2025-03-28,"경인청, 별첨규격,  원료-완제의약품연계심사, DMF는 검토필요사항 없음 ",,20250211_민원배정.xlsx
의약품품목변경신고-뮤렉스정(에페리손염산염),뮤렉스정(에페리손염산염),20250025624,2025-02-07,초당약품공업(주),,2025-06-05,2025-06-18,"경인청, 품질자료(제조방법,DMF), 대조약 및 최초 허가품목으로 검색되어 우리과 협의대상품목 여부 문의 중 ",20050831-46-C-153-02(변경),20250211_민원배정.xlsx
"마약류(수입,수출,제조)제조품목변경허가-수입.제조-안정성-백수펜타닐시트르산염(원료)(수입)",백수펜타닐시트르산염(원료)(수입),20250025871,2025-02-10,백수의약(주),김지근,2025-03-13,2025-05-14,"마정, 안정성시험자료, 사용기간 연장(36->60개월)",20250211_민원배정.xlsx
"마약류(수입,수출,제조)제조품목변경허가-수입.제조-안정성-백수모르핀염산염수화물(원료)(수입)",백수모르핀염산염수화물(원료)(수입),20250025916,2025-02-11,백수의약(주),박나은,2025-03-14,2025-05-15,"마정, 안정성시험자료, 사용기간 연장(36->48개월)",20250211_민원배정.xlsx
"의약품품목허가-안유-기시-통지의약품-엠포진듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)","엠포진듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)",20250024828,2025-02-10,삼진제약(주),황수정,2025-04-29,2025-06-19,"허총, 품질(제조방법-CTD),  원료-완제연계심사,  안정성,  기준및시험방법  등, 25/1000밀리그램 제제 진행중으로 동일 심사자 배정 : 황수정선생님",,"20250214_민원배정, 재배정.xlsx"
의약품품목허가-기시-와이에스트레프로스티닐나트륨,와이에스트레프로스티닐나트륨,20250026799,2025-02-13,(주)와이에스생명과학,2김지혜 ,2025-04-01,2025-05-01,"허총, 기준  및  시험방법  등, 원료의약품 품목 허가 ",,"20250214_민원배정, 재배정.xlsx"
의약품품목신고-기시-제일탑플러스첩부제(플루르비프로펜),제일탑플러스첩부제(플루르비프로펜),20250022404,2025-02-10,제일헬스사이언스(주),2김재형,2025-04-16,2025-06-19,"경인청 유분과, 원료의약품(DMF)에 관한 자료, 일반의약품",20190628-209-J-379(변경),"20250214_민원배정, 재배정.xlsx"
의약품품목변경신고-기시-뉴토인정5밀리그램(도네페질염산염수화물),뉴토인정5밀리그램(도네페질염산염수화물),20250022476,2025-02-07,삼진제약(주),김지근,2025-06-09,2025-06-18,"경인청, 품질(주성분 별규, 기준 및 시험방법, 원료-완제 연계심사), 뉴토인정 김지근선생님 검토 중으로 동일심사자 배정",20130516-158-I-307-19(변경),"20250214_민원배정, 재배정.xlsx"
의약품품목변경허가-아이리카캡슐75밀리그램(프레가발린),아이리카캡슐75밀리그램(프레가발린),20250026472,2025-02-10,(주)인트로바이오파마,1김민경,2025-03-25,2025-04-21,"경인청, 품질(주성분 제조원 추가, 제조방법 CTD 변경)",,"20250214_민원배정, 재배정.xlsx"
의약품품목변경허가-트라디엠듀오정2.5/500밀리그램,트라디엠듀오정2.5/500밀리그램,20250016940,2025-02-12,국제약품(주),1홍다윤,2025-06-10,2025-06-23,"경인청, 품질심사자료(별첨규격, 제조방법, DMF), 신청양식 첨부",수173-20-ND(변경)(권선미선생님 검토 중),"20250214_민원배정, 재배정.xlsx"
의약품품목변경허가-트라디엠듀오정2.5/1000밀리그램,트라디엠듀오정2.5/1000밀리그램,20250016955,2025-02-12,국제약품(주),1홍다윤,2025-06-10,2025-06-23,"경인청, 품질심사자료(별첨규격, 제조방법, DMF), 신청양식 첨부",수173-20-ND(변경)(권선미선생님 검토 중),"20250214_민원배정, 재배정.xlsx"
의약품품목변경허가-트라디엠듀오정2.5/850밀리그램,트라디엠듀오정2.5/850밀리그램,20250016933,2025-02-12,국제약품(주),1홍다윤,2025-06-10,2025-06-23,"경인청, 품질심사자료(별첨규격, 제조방법, DMF), 신청양식 첨부",수173-20-ND(변경)(권선미선생님 검토 중),"20250214_민원배정, 재배정.xlsx"
의약품품목변경신고-본키연질캡슐(칼시트리올),본키연질캡슐(칼시트리올),20250024362,2025-02-07,(주)유유제약,1이태웅,2025-06-11,2025-06-18,"대전청, 제조방법 CTD 전환,원료-완제의약품 연계심사 등",20210318-209-J-696(최초),"20250214_민원배정, 재배정.xlsx"
의약품품목변경허가-동등성-유니피토정10밀리그램(아토르바스타틴칼슘삼수화물),유니피토정10밀리그램(아토르바스타틴칼슘삼수화물),20240237826,2025-02-12,유니메드제약(주),1김혜령,2025-03-26,2025-04-23,"대전청, 제조방법 CTD 전환 등",,"20250214_민원배정, 재배정.xlsx"
의약품품목변경허가-기시-아가론주(아가트로반),아가론주(아가트로반),20250026180,2025-02-11,동국제약(주),김지근,2025-03-25,2025-04-22,"허총, 기준  및  시험방법  등, 발열성물질시험을 엔도톡신시험으로 변경",,"20250214_민원배정, 재배정.xlsx"
"의약품품목허가-안유-기시-통지의약품-엠파리나정10/5밀리그램(엠파글리플로진,리나글립틴)","엠파리나정10/5밀리그램(엠파글리플로진,리나글립틴)",20250021581,2025-02-14,(주)메디카코리아,김세진,2025-04-28,2025-06-25,"경인청, 품질심사자료(기준 및 시험방법(별규포함), 제조방법, 안정성시험, 의약품동등성), 약동 협의필요, 25/5밀리그램 제제 진행중으로 동일 심사자 배정 : 김세진심사원",,20250218_민원배정.xlsx
의약품품목허가-안유-기시-GMP(완제)-플루티칸나잘스프레이(미분화플루티카손푸로에이트),플루티칸나잘스프레이(미분화플루티카손푸로에이트),20240129140,2024-07-04,건일제약(주),2박민서,2025-06-11,2028-05-11,"대전청, 품질(원료약품 및 그 분량, 기준 및 시험방법, 별규, 제조방법 CTD, 유전독성 및 금속불순물 포함 등), 안정성, 완제-원료의약품 연계심사",수458-6-ND(최초),20250218_민원배정.xlsx
의약품품목허가-안유-기시-GMP(완제)-메리트지주(N(2)-L-알라닐-L-글루타민),글루타민),20250030066,2025-02-14,(주)휴온스,2정영은,2025-03-28,2025-06-25,"대전청, 품질(원료약품 및 그 분량, 제조방법 CTD, 기준 및 시험방법, 유전독성 및 금속불순물), 안정성",,20250218_민원배정.xlsx
의약품품목변경허가-안유-기시-프가틴캡슐150밀리그램(프레가발린),프가틴캡슐150밀리그램(프레가발린),20250014258,2025-01-23,하나제약(주),정수양,2025-03-28,2025-04-30,"경인청, 품질(유전독성  및  금속불순물), 위수탁계약서 제출, 75밀리그램 제제 검토 중으로 동일 심사자 배정 : 정수양주무관",,20250218_민원배정.xlsx
의약품품목변경허가-안유-GMP(완제)-휴로타딘점안액0.1%(올로파타딘염산염),휴로타딘점안액0.1%(올로파타딘염산염),20240205237,2025-02-14,(주)휴온스,박은주,2025-06-11,2025-06-25,"대전청, 제조방법 CTD 전환, 원료-완제의약품연계심사, 안정성 등, 0.7% 제제 검토 중으로 동일 심사자 배정 : 박은주선생님","20210428-209-J-960(변경), r이력 확인(박은주선생님 검토 중)",20250218_민원배정.xlsx
의약품품목변경신고-생동성-안정성-GMP(완제)-삼진토브라마이신주사80밀리그램(토브라마이신),삼진토브라마이신주사80밀리그램(토브라마이신),20250028609,2025-02-14,삼진제약(주),1권선미,2025-06-12,2025-06-25,"대전청, 품질(제조방법 CTD 전환), 안정성, 완제-원료의약품 연계심사 등",20220512-210-J-1289(변경),20250218_민원배정.xlsx
의약품품목변경신고-록소로펜정(록소프로펜나트륨수화물),록소로펜정(록소프로펜나트륨수화물),20250030711,2025-02-17,한국프라임제약(주),1김세진,2025-03-31,2025-04-14,"광주청, 품질(제조방법 CTD 변경), 신청양식 제출 ",,20250218_민원배정.xlsx
의약품품목변경허가-엑스닌정5/160mg,엑스닌정5/160mg,20250021849,2025-02-10,명문제약(주),1송노준,2025-06-11,2025-06-19,"경인청, 품질심사자료(완제-원료연계심사, 제조방법(CTD)), 신청양식 첨부",20111028-130-H-193-34(변경),20250218_민원배정.xlsx
의약품품목변경허가-엑스닌정5/80mg,엑스닌정5/80mg,20250021640,2025-02-10,명문제약(주),1송노준,2025-06-11,2025-06-19,"경인청, 품질심사자료(완제-원료연계심사, 제조방법(CTD)), 신청양식 첨부",20111028-130-H-193-34(변경),20250218_민원배정.xlsx
